Country Name,Country Code,Indicator Name,Indicator Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
Brazil,BRA,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.2084732055664,,76.6968994140625,,74.3734512329102,73.7336273193359,82.6180877685547,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,"Adjusted net enrolment rate, lower secondary, female (%)",UIS.NERA.2.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.6371307373047,,80.7000579833984,,77.7897262573242,76.0228729248047,86.3398666381836,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,"Adjusted net enrolment rate, lower secondary, gender parity index (GPI)",UIS.NERA.2.GPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13169002532959,,1.10707998275757,,1.09444999694824,1.06359004974365,1.09157001972198,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,"Adjusted net enrolment rate, lower secondary, male (%)",UIS.NERA.2.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.9518203735352,,72.8945617675781,,71.0766220092773,71.4778671264648,79.0970764160156,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0727233886719,,98.8549270629883,96.727409362793,94.2950592041016,95.5853118896484,96.0799331665039,,92.4741134643555,98.5383071899414,96.5850830078125,,95.6971817016602,95.5137481689453,93.7790374755859,94.7150573730469,94.773338317871,,,,,,,,,,,,,,,,,,,
Brazil,BRA,"Adjusted net enrolment rate, primary, female (%)",SE.PRM.TENR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5139770507813,97.2598419189453,,93.705711364746,97.9007034301758,97.5330123901367,,95.4021072387695,97.5464172363281,93.9123229980469,95.2473602294922,95.4645385742188,,,,,,,,,,,,,,,,,,,
Brazil,BRA,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.958429992198944,1.02442002296448,,1.02617001533508,0.987410008907318,1.01916003227234,,0.993950009346008,1.04173994064331,1.00278997421265,,,,,,,,,,,,,,,,,,,,,
Brazil,BRA,"Adjusted net enrolment rate, primary, male (%)",SE.PRM.TENR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5695190429688,94.9416275024414,,91.3162612915039,99.1493301391602,95.6996002197266,,95.9825897216797,93.6381912231445,93.6509704589844,94.2078094482422,94.1171798706055,,,,,,,,,,,,,,,,,,,
Brazil,BRA,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.307559967041,,,,,,,,,,,,,,,,,,,,,
